carat,cut,color,clarity,depth,table,price
0.04158004158004158,3,4,8,0.536111111111111,0.2941176470588234,7.067
0.037422037422037424,2,7,4,0.5666666666666667,0.21568627450980382,6.77
0.02494802494802495,5,4,6,0.5055555555555555,0.23529411764705888,6.842
0.02079002079002079,5,7,6,0.4916666666666667,0.27450980392156854,6.702
0.062370062370062374,3,5,3,0.5583333333333333,0.33333333333333326,7.009
0.18711018711018715,4,3,2,0.5499999999999998,0.21568627450980382,8.295
0.02286902286902287,5,3,3,0.5305555555555554,0.196078431372549,6.14
0.02286902286902287,5,6,4,0.5222222222222221,0.196078431372549,6.771
0.446985446985447,4,1,5,0.4916666666666667,0.3137254901960784,9.575
0.16632016632016633,2,5,2,0.5777777777777777,0.27450980392156854,8.314
0.11850311850311851,3,7,4,0.5555555555555556,0.27450980392156854,8.117
0.13097713097713098,4,5,3,0.5277777777777777,0.2941176470588234,8.07
0.1683991683991684,4,3,3,0.536111111111111,0.27450980392156854,8.535
0.19334719334719333,3,6,3,0.49444444444444424,0.27450980392156854,8.534
0.10395010395010396,5,5,3,0.5055555555555555,0.21568627450980382,8.045
0.08108108108108109,5,4,7,0.5138888888888888,0.2549019607843137,7.681
0.19958419958419957,5,3,2,0.5333333333333334,0.22941176470588243,8.568
0.031185031185031187,5,5,4,0.5388888888888888,0.21568627450980382,6.809
0.02286902286902287,2,4,5,0.5611111111111111,0.23529411764705888,6.438
0.033264033264033266,5,4,6,0.536111111111111,0.23529411764705888,6.959
0.2702702702702703,5,5,4,0.47777777777777786,0.21568627450980382,9.567
0.10395010395010396,5,4,6,0.5305555555555554,0.23529411764705888,7.958
0.02079002079002079,4,6,4,0.5194444444444444,0.33333333333333326,6.738
0.11434511434511435,5,6,3,0.5138888888888888,0.23529411764705888,7.883
0.006237006237006237,3,6,7,0.5277777777777777,0.27450980392156854,6.198
0.056133056133056136,5,6,4,0.5194444444444444,0.23529411764705888,7.14
0.07276507276507278,5,7,4,0.5499999999999998,0.2549019607843137,7.546
0.02286902286902287,5,5,7,0.5222222222222221,0.23529411764705888,6.866
0.1683991683991684,4,2,2,0.5166666666666666,0.2941176470588234,8.135
0.2785862785862786,4,4,6,0.5333333333333334,0.2941176470588234,9.679
0.1704781704781705,4,6,2,0.4361111111111111,0.27450980392156854,8.515
0.035343035343035345,4,4,5,0.5138888888888888,0.27450980392156854,6.864
0.02286902286902287,4,4,5,0.5388888888888888,0.2941176470588234,6.687
0.16632016632016633,3,5,7,0.5027777777777778,0.2549019607843137,9.197
0.04365904365904366,5,4,5,0.5249999999999999,0.2549019607843137,6.801
0.02494802494802495,5,5,4,0.5388888888888888,0.21568627450980382,6.469
0.10602910602910603,4,4,4,0.5555555555555556,0.23529411764705888,7.914
0.10602910602910603,3,2,2,0.5333333333333334,0.27450980392156854,7.551
0.12681912681912683,4,6,2,0.46944444444444433,0.33333333333333326,7.847
0.1787941787941788,3,1,4,0.5444444444444445,0.2941176470588234,8.392
0.2390852390852391,4,1,3,0.5305555555555554,0.196078431372549,8.314
0.012474012474012475,3,6,5,0.5555555555555556,0.2941176470588234,6.116
0.11226611226611227,4,4,5,0.5527777777777776,0.3137254901960784,7.937
0.02079002079002079,5,4,4,0.5222222222222221,0.196078431372549,6.301
0.02702702702702703,5,7,4,0.5305555555555554,0.23529411764705888,6.91
0.10810810810810811,5,4,2,0.5416666666666665,0.2549019607843137,7.64
0.2869022869022869,5,5,3,0.4805555555555554,0.23529411764705888,9.443
0.27442827442827444,5,1,2,0.5472222222222223,0.23529411764705888,8.714
0.033264033264033266,4,6,8,0.4555555555555555,0.33333333333333326,7.114
0.07276507276507278,3,5,5,0.4916666666666667,0.3137254901960784,7.525
0.37629937629937626,3,3,2,0.5472222222222223,0.3137254901960784,9.6
0.06652806652806653,3,5,7,0.5277777777777777,0.2549019607843137,7.747
0.3180873180873181,5,1,4,0.5555555555555556,0.2549019607843137,9.218
0.06860706860706861,4,1,4,0.497222222222222,0.2941176470588234,7.023
0.08316008316008316,5,5,4,0.43333333333333335,0.3137254901960784,7.562
0.1704781704781705,5,2,1,0.5194444444444444,0.23529411764705888,7.981
0.02286902286902287,3,6,3,0.5583333333333333,0.21568627450980382,6.548
0.1392931392931393,5,5,2,0.5333333333333334,0.23529411764705888,8.036
0.17671517671517672,4,3,2,0.5194444444444444,0.2941176470588234,8.117
0.37629937629937626,1,7,2,0.4555555555555555,0.43137254901960786,9.657
0.1683991683991684,4,4,5,0.46666666666666656,0.2941176470588234,8.766
0.10810810810810811,5,5,2,0.5249999999999999,0.2549019607843137,7.629
0.31392931392931395,2,2,4,0.4166666666666665,0.3137254901960784,9.328
0.04781704781704782,5,6,7,0.5083333333333331,0.2549019607843137,7.268
0.10602910602910603,3,5,7,0.5472222222222223,0.27450980392156854,8.196
0.14553014553014554,2,6,4,0.5833333333333333,0.27450980392156854,8.361
0.06444906444906445,5,2,2,0.5333333333333334,0.21568627450980382,6.817
0.029106029106029108,5,3,5,0.5416666666666665,0.2549019607843137,6.64
0.2702702702702703,3,6,3,0.5249999999999999,0.2941176470588234,9.369
0.07692307692307691,5,3,3,0.5083333333333331,0.196078431372549,7.164
0.13097713097713098,5,3,7,0.5666666666666667,0.23529411764705888,8.255
0.02079002079002079,5,5,7,0.5138888888888888,0.23529411764705888,6.948
0.02079002079002079,5,5,8,0.49444444444444424,0.23529411764705888,6.793
0.1683991683991684,2,5,2,0.5555555555555556,0.3137254901960784,8.25
0.1683991683991684,3,3,2,0.5805555555555555,0.23529411764705888,8.3
0.06652806652806653,5,1,3,0.5277777777777777,0.196078431372549,6.835
0.21413721413721415,5,7,4,0.536111111111111,0.2549019607843137,9.194
0.037422037422037424,5,5,5,0.5277777777777777,0.196078431372549,6.763
0.04573804573804574,3,3,7,0.5333333333333334,0.23529411764705888,7.084
0.05405405405405406,4,4,5,0.5499999999999998,0.2549019607843137,6.991
0.04365904365904366,4,4,4,0.5222222222222221,0.2941176470588234,6.967
0.1704781704781705,5,4,4,0.48888888888888893,0.23529411764705888,8.754
0.31392931392931395,3,4,5,0.5083333333333331,0.196078431372549,9.753
0.029106029106029108,2,4,6,0.4166666666666665,0.33333333333333326,6.717
0.16632016632016633,5,7,3,0.48611111111111094,0.2549019607843137,8.679
0.0395010395010395,5,5,3,0.47499999999999987,0.27450980392156854,6.547
0.07276507276507278,3,2,3,0.5722222222222222,0.2549019607843137,7.047
0.04781704781704782,3,4,3,0.44166666666666665,0.3137254901960784,6.652
0.2702702702702703,5,5,3,0.5277777777777777,0.17647058823529416,9.342
0.1683991683991684,3,3,4,0.5499999999999998,0.2941176470588234,8.623
0.14553014553014554,4,4,2,0.5499999999999998,0.33333333333333326,8.127
0.11226611226611227,5,4,4,0.5527777777777776,0.196078431372549,7.909
0.11434511434511435,3,2,6,0.5277777777777777,0.2941176470588234,7.919
0.06652806652806653,5,7,3,0.5222222222222221,0.23529411764705888,7.381
0.12681912681912683,2,3,3,0.5555555555555556,0.27450980392156854,7.838
0.10602910602910603,3,3,3,0.5333333333333334,0.23529411764705888,7.691
0.1787941787941788,3,3,3,0.5333333333333334,0.27450980392156854,8.492
0.10395010395010396,4,3,4,0.5333333333333334,0.27450980392156854,7.689
0.02079002079002079,5,6,6,0.5249999999999999,0.2549019607843137,6.921
0.04158004158004158,5,4,8,0.5055555555555555,0.23529411764705888,7.114
0.07484407484407486,5,5,4,0.49444444444444424,0.2549019607843137,7.39
0.23076923076923078,3,2,2,0.5694444444444444,0.21568627450980382,8.633
0.029106029106029108,5,5,8,0.5194444444444444,0.21568627450980382,7.151
0.10395010395010396,5,2,4,0.5333333333333334,0.21568627450980382,7.711
0.07692307692307691,4,6,4,0.5333333333333334,0.2941176470588234,7.729
0.19334719334719333,5,6,4,0.5277777777777777,0.196078431372549,9.036
0.13097713097713098,4,3,3,0.5416666666666665,0.2941176470588234,7.946
0.20997920997921,3,2,4,0.5666666666666667,0.2549019607843137,8.592
0.31185031185031187,3,2,3,0.5222222222222221,0.27450980392156854,9.195
0.1683991683991684,3,1,3,0.5333333333333334,0.2549019607843137,8.365
0.05197505197505198,3,4,7,0.47499999999999987,0.27450980392156854,7.141
0.02494802494802495,5,4,6,0.5138888888888888,0.2549019607843137,6.842
0.11226611226611227,4,5,3,0.4361111111111111,0.27450980392156854,7.805
0.1787941787941788,4,6,4,0.5083333333333331,0.27450980392156854,8.91
0.26403326403326405,3,1,6,0.5444444444444445,0.3137254901960784,8.994
0.07484407484407486,3,6,6,0.5444444444444445,0.2549019607843137,7.65
0.012474012474012475,5,5,6,0.5166666666666666,0.2549019607843137,6.645
0.012474012474012475,2,6,7,0.41388888888888875,0.3137254901960784,6.317
0.1704781704781705,5,4,8,0.536111111111111,0.2549019607843137,9.1
0.12266112266112267,4,3,3,0.5555555555555556,0.196078431372549,7.792
0.10395010395010396,3,7,2,0.5638888888888887,0.2549019607843137,7.764
0.19958419958419957,4,5,2,0.5305555555555554,0.2941176470588234,8.531
0.07276507276507278,5,3,2,0.5333333333333334,0.196078431372549,6.963
0.16632016632016633,4,6,5,0.5027777777777778,0.3137254901960784,8.916
0.04781704781704782,3,4,5,0.5,0.27450980392156854,6.849
0.062370062370062374,3,7,5,0.536111111111111,0.2549019607843137,7.521
0.18918918918918923,3,3,3,0.5611111111111111,0.27450980392156854,8.555
0.1704781704781705,4,2,3,0.4166666666666665,0.27450980392156854,8.363
0.17671517671517672,3,3,3,0.5611111111111111,0.23529411764705888,8.523
0.20997920997921,3,3,5,0.48333333333333317,0.2941176470588234,8.881
0.01455301455301456,5,2,4,0.5305555555555554,0.23529411764705888,6.28
0.02494802494802495,3,6,3,0.5333333333333334,0.2549019607843137,6.33
0.04158004158004158,4,5,7,0.5027777777777778,0.2941176470588234,7.141
0.27234927234927236,3,4,3,0.5138888888888888,0.196078431372549,9.301
0.2785862785862786,3,4,6,0.5027777777777778,0.21568627450980382,9.631
0.04158004158004158,5,4,7,0.5388888888888888,0.196078431372549,6.95
0.02286902286902287,5,7,4,0.5305555555555554,0.23529411764705888,6.599
0.37422037422037424,2,3,3,0.5722222222222222,0.27450980392156854,9.72
0.10395010395010396,4,6,5,0.461111111111111,0.2549019607843137,7.944
0.02494802494802495,4,3,3,0.536111111111111,0.3137254901960784,6.382
0.10395010395010396,2,7,3,0.5444444444444445,0.3137254901960784,7.894
0.02494802494802495,5,6,6,0.48333333333333317,0.2941176470588234,6.658
0.06860706860706861,5,3,3,0.5277777777777777,0.196078431372549,7.094
0.0706860706860707,5,5,3,0.46666666666666656,0.2549019607843137,7.222
0.19958419958419957,4,4,3,0.5555555555555556,0.27450980392156854,8.588
0.37422037422037424,3,2,3,0.5527777777777776,0.29803921568627456,9.621
0.14553014553014554,3,6,3,0.5527777777777776,0.2549019607843137,8.163
0.0893970893970894,5,7,8,0.5055555555555555,0.17647058823529416,8.251
0.02079002079002079,3,3,5,0.5388888888888888,0.3137254901960784,6.196
0.10395010395010396,3,7,5,0.4527777777777777,0.21568627450980382,8.295
0.08316008316008316,3,1,5,0.5444444444444445,0.23529411764705888,7.228
0.02079002079002079,2,4,5,0.5722222222222222,0.21568627450980382,6.654
0.17255717255717257,5,2,5,0.5388888888888888,0.2549019607843137,8.343
0.14553014553014554,4,6,2,0.5194444444444444,0.2549019607843137,8.327
0.035343035343035345,5,4,3,0.5111111111111111,0.23529411764705888,6.373
0.28274428274428276,4,3,5,0.5277777777777777,0.2549019607843137,9.337
0.1912681912681913,5,5,4,0.5249999999999999,0.21568627450980382,8.934
0.14553014553014554,1,5,3,0.6194444444444442,0.33333333333333326,8.11
0.0498960498960499,4,4,6,0.5083333333333331,0.3137254901960784,7.052
0.0395010395010395,5,4,6,0.5305555555555554,0.23529411764705888,6.787
0.04158004158004158,3,6,3,0.5083333333333331,0.33333333333333326,6.603
0.02494802494802495,4,7,3,0.48333333333333317,0.27450980392156854,6.378
0.04365904365904366,5,3,7,0.5472222222222223,0.196078431372549,7.017
0.27442827442827444,5,6,2,0.47499999999999987,0.2549019607843137,9.149
0.12474012474012475,2,5,5,0.5638888888888887,0.21568627450980382,8.044
0.02079002079002079,5,5,5,0.5166666666666666,0.20980392156862737,6.48
0.18918918918918923,4,5,2,0.5305555555555554,0.27450980392156854,8.362
0.2079002079002079,5,6,2,0.5083333333333331,0.23529411764705888,8.569
0.08523908523908524,5,5,3,0.5111111111111111,0.23529411764705888,7.427
0.1954261954261954,3,7,2,0.44999999999999996,0.33333333333333326,8.509
0.4158004158004159,5,3,2,0.4722222222222221,0.27450980392156854,9.713
0.02286902286902287,3,1,3,0.5694444444444444,0.21568627450980382,6.142
0.08316008316008316,5,6,3,0.5111111111111111,0.27450980392156854,7.467
0.02286902286902287,4,3,7,0.5444444444444445,0.27450980392156854,6.81
0.06444906444906445,3,3,7,0.497222222222222,0.23529411764705888,7.419
0.06860706860706861,4,3,4,0.5111111111111111,0.1568627450980391,7.253
0.029106029106029108,5,4,4,0.5138888888888888,0.23529411764705888,6.39
0.07484407484407486,5,7,5,0.5194444444444444,0.23529411764705888,7.562
0.02286902286902287,5,4,5,0.5111111111111111,0.23529411764705888,6.438
0.2702702702702703,1,3,4,0.6166666666666667,0.27450980392156854,9.231
0.16632016632016633,1,2,2,0.6333333333333331,0.27450980392156854,8.116
0.008316008316008316,3,3,7,0.536111111111111,0.23529411764705888,6.107
0.06444906444906445,3,4,4,0.5527777777777776,0.27450980392156854,7.271
0.18503118503118507,3,4,5,0.4722222222222221,0.2549019607843137,8.893
0.033264033264033266,5,6,4,0.5194444444444444,0.2549019607843137,6.528
0.04573804573804574,5,2,7,0.47777777777777786,0.2549019607843137,6.851
0.04365904365904366,5,4,6,0.5027777777777778,0.21568627450980382,6.915
0.06444906444906445,3,5,6,0.4805555555555554,0.21568627450980382,7.876
0.2577962577962578,5,4,1,0.5611111111111111,0.21568627450980382,8.715
0.10602910602910603,5,2,3,0.5444444444444445,0.196078431372549,7.655
0.02286902286902287,4,5,3,0.5472222222222223,0.27450980392156854,6.246
0.04158004158004158,5,7,6,0.497222222222222,0.2549019607843137,7.21
0.1683991683991684,4,7,3,0.5499999999999998,0.3137254901960784,8.689
0.2079002079002079,5,2,4,0.5305555555555554,0.2549019607843137,8.685
0.11642411642411643,4,6,3,0.48333333333333317,0.27450980392156854,7.933
0.02079002079002079,5,5,3,0.5388888888888888,0.21568627450980382,6.163
0.18503118503118507,4,2,2,0.536111111111111,0.3529411764705881,7.904
0.10602910602910603,3,5,4,0.5694444444444444,0.3137254901960784,7.875
0.10602910602910603,2,4,4,0.44166666666666665,0.33333333333333326,7.882
0.031185031185031187,5,5,5,0.5388888888888888,0.21568627450980382,6.5
0.20997920997921,3,7,2,0.5388888888888888,0.27450980392156854,8.74
0.04365904365904366,4,3,7,0.48333333333333317,0.27450980392156854,6.95
0.02494802494802495,3,6,3,0.5333333333333334,0.27450980392156854,6.33
0.1704781704781705,3,4,4,0.5249999999999999,0.196078431372549,8.79
0.22453222453222454,3,3,5,0.5055555555555555,0.21568627450980382,9.065
0.3180873180873181,4,3,4,0.44999999999999996,0.33333333333333326,9.49
0.02286902286902287,3,5,3,0.48888888888888893,0.3137254901960784,6.246
0.21413721413721415,5,1,4,0.5055555555555555,0.2549019607843137,8.702
0.38253638253638256,4,2,3,0.5333333333333334,0.2549019607843137,9.738
0.38253638253638256,4,1,5,0.5444444444444445,0.27450980392156854,9.593
0.06652806652806653,5,6,5,0.5111111111111111,0.2549019607843137,7.829
0.02702702702702703,2,7,4,0.5694444444444444,0.23529411764705888,6.438
0.02702702702702703,4,6,7,0.47499999999999987,0.27450980392156854,6.892
0.14553014553014554,3,7,3,0.5388888888888888,0.37254901960784315,8.246
0.02079002079002079,2,4,4,0.4305555555555556,0.392156862745098,6.244
0.10602910602910603,4,7,7,0.4638888888888888,0.2941176470588234,8.408
0.06652806652806653,5,6,4,0.5083333333333331,0.21568627450980382,7.477
0.01455301455301456,4,6,5,0.47777777777777786,0.2941176470588234,6.402
0.2702702702702703,2,2,3,0.5777777777777777,0.23529411764705888,8.736
0.07692307692307691,5,4,6,0.5194444444444444,0.196078431372549,7.699
0.1683991683991684,1,7,3,0.6472222222222221,0.21568627450980382,8.323
0.02702702702702703,3,6,3,0.4472222222222222,0.2941176470588234,6.292
0.06444906444906445,4,3,5,0.5416666666666665,0.27450980392156854,7.274
0.10395010395010396,4,6,3,0.5249999999999999,0.2941176470588234,7.786
0.033264033264033266,4,5,4,0.48611111111111094,0.2941176470588234,6.837
0.31185031185031187,5,2,3,0.5527777777777776,0.2549019607843137,9.2
0.02494802494802495,5,4,5,0.48611111111111094,0.23529411764705888,6.469
0.21413721413721415,4,5,3,0.5416666666666665,0.27450980392156854,8.638
0.1704781704781705,4,4,8,0.5222222222222221,0.2941176470588234,9.047
0.06652806652806653,5,4,6,0.497222222222222,0.23529411764705888,7.527
0.04158004158004158,2,4,5,0.5666666666666667,0.23529411764705888,6.663
0.12474012474012475,3,3,7,0.5249999999999999,0.23529411764705888,8.226
0.031185031185031187,5,7,2,0.5388888888888888,0.21568627450980382,6.506
0.14553014553014554,2,4,4,0.5722222222222222,0.27450980392156854,8.341
0.14553014553014554,3,7,2,0.4805555555555554,0.37254901960784315,8.153
0.13513513513513514,5,4,3,0.48333333333333317,0.23529411764705888,8.045
0.062370062370062374,2,4,3,0.5722222222222222,0.21568627450980382,7.159
0.10602910602910603,5,3,7,0.5222222222222221,0.23529411764705888,8.011
0.1683991683991684,2,5,2,0.4555555555555555,0.3137254901960784,8.297
0.037422037422037424,4,4,5,0.5249999999999999,0.2941176470588234,6.974
0.037422037422037424,5,6,6,0.5277777777777777,0.2549019607843137,6.937
0.0395010395010395,3,7,5,0.5194444444444444,0.2941176470588234,6.775
0.2765072765072765,3,6,4,0.5055555555555555,0.3137254901960784,9.567
0.035343035343035345,4,5,4,0.4638888888888888,0.3529411764705881,6.796
0.18087318087318088,5,6,3,0.5111111111111111,0.21568627450980382,8.789
0.158004158004158,4,4,3,0.5277777777777777,0.2549019607843137,8.118
0.10395010395010396,4,5,2,0.5416666666666665,0.3137254901960784,7.772
0.04365904365904366,5,6,6,0.5333333333333334,0.196078431372549,7.125
0.21205821205821207,3,2,4,0.5638888888888887,0.2549019607843137,8.696
0.018711018711018705,3,2,4,0.5388888888888888,0.21568627450980382,5.951
0.07692307692307691,4,6,3,0.5111111111111111,0.27450980392156854,7.455
0.06652806652806653,3,6,4,0.4805555555555554,0.3137254901960784,7.432
0.1704781704781705,3,5,7,0.5388888888888888,0.27450980392156854,9.104
0.27234927234927236,2,1,4,0.5499999999999998,0.2941176470588234,8.912
0.06652806652806653,5,5,8,0.48888888888888893,0.2549019607843137,7.862
0.1912681912681913,4,3,3,0.5166666666666666,0.2941176470588234,8.569
0.06444906444906445,2,7,3,0.5722222222222222,0.2549019607843137,7.361
0.1101871101871102,5,2,6,0.47499999999999987,0.23529411764705888,7.804
0.17255717255717257,5,6,3,0.5277777777777777,0.17647058823529416,8.632
0.12266112266112267,5,6,4,0.4527777777777777,0.2549019607843137,8.107
0.18918918918918923,5,5,4,0.5222222222222221,0.23529411764705888,9.111
0.04365904365904366,5,5,4,0.5499999999999998,0.2549019607843137,7.009
0.06860706860706861,3,2,5,0.5166666666666666,0.24901960784313726,7.159
0.04573804573804574,5,4,4,0.5055555555555555,0.23529411764705888,6.742
0.031185031185031187,3,4,5,0.5527777777777776,0.27450980392156854,6.56
0.02286902286902287,2,7,3,0.5666666666666667,0.21568627450980382,6.347
0.031185031185031187,1,6,6,0.6444444444444444,0.33333333333333326,6.604
0.21621621621621623,4,1,4,0.5222222222222221,0.2666666666666666,8.569
0.17255717255717257,4,6,4,0.5416666666666665,0.2941176470588234,8.711
0.1704781704781705,5,7,5,0.5055555555555555,0.23529411764705888,9.066
0.0893970893970894,4,4,4,0.5138888888888888,0.2549019607843137,7.534
0.16632016632016633,4,6,4,0.5138888888888888,0.27450980392156854,8.813
0.1683991683991684,3,3,3,0.536111111111111,0.37254901960784315,8.4
0.02494802494802495,5,7,3,0.5083333333333331,0.21568627450980382,6.378
0.02494802494802495,4,4,4,0.5444444444444445,0.2941176470588234,6.579
0.11434511434511435,4,5,3,0.5138888888888888,0.27450980392156854,7.895
0.02702702702702703,4,4,4,0.49444444444444424,0.27450980392156854,6.361
0.0395010395010395,5,6,4,0.497222222222222,0.21568627450980382,6.732
0.04573804573804574,5,7,5,0.5222222222222221,0.2549019607843137,7.236
0.2702702702702703,4,7,4,0.5222222222222221,0.3137254901960784,9.632
0.04365904365904366,5,6,5,0.5138888888888888,0.23529411764705888,6.981
0.21413721413721415,4,2,4,0.5027777777777778,0.3137254901960784,8.733
0.02286902286902287,5,3,6,0.5333333333333334,0.21568627450980382,6.687
0.18087318087318088,5,4,6,0.5249999999999999,0.23529411764705888,9.124
0.16632016632016633,5,4,6,0.49444444444444424,0.2549019607843137,8.955
0.04365904365904366,5,6,7,0.4916666666666667,0.2549019607843137,7.22
0.04781704781704782,4,7,3,0.5,0.27450980392156854,6.652
0.031185031185031187,3,3,3,0.5583333333333333,0.27450980392156854,6.446
0.37629937629937626,2,4,3,0.47499999999999987,0.33333333333333326,9.819
0.06860706860706861,3,7,3,0.497222222222222,0.2941176470588234,7.255
0.04365904365904366,3,4,4,0.5,0.23529411764705888,6.718
0.2702702702702703,3,5,3,0.5499999999999998,0.23529411764705888,9.201
0.12681912681912683,5,4,3,0.5444444444444445,0.21568627450980382,7.91
0.006237006237006237,3,7,7,0.5638888888888887,0.27450980392156854,6.273
0.037422037422037424,5,6,3,0.5194444444444444,0.27450980392156854,6.489
0.01455301455301456,3,6,6,0.5555555555555556,0.23529411764705888,6.433
0.12474012474012475,4,5,2,0.5,0.2549019607843137,7.936
0.08316008316008316,5,7,3,0.536111111111111,0.2549019607843137,7.518
0.22245322245322247,5,4,4,0.5249999999999999,0.2549019607843137,9.158
0.17255717255717257,2,1,4,0.575,0.23529411764705888,8.241
0.12681912681912683,5,2,3,0.5333333333333334,0.2549019607843137,7.751
0.10602910602910603,1,4,3,0.6111111111111109,0.27450980392156854,7.623
0.16632016632016633,3,5,4,0.5249999999999999,0.2941176470588234,8.613
0.029106029106029108,3,4,5,0.5583333333333333,0.2549019607843137,6.78
0.02079002079002079,4,1,5,0.5472222222222223,0.2941176470588234,6.227
0.14553014553014554,4,3,4,0.5083333333333331,0.2941176470588234,8.314
0.27234927234927236,3,7,4,0.5611111111111111,0.2549019607843137,9.418
0.02702702702702703,5,7,2,0.5388888888888888,0.23529411764705888,6.198
0.10810810810810811,3,5,3,0.5444444444444445,0.21568627450980382,7.8
0.02079002079002079,5,7,4,0.5416666666666665,0.2549019607843137,6.815
0.16632016632016633,4,3,1,0.48333333333333317,0.33333333333333326,7.566
0.02079002079002079,5,7,7,0.5083333333333331,0.2549019607843137,6.974
0.10810810810810811,5,2,4,0.5055555555555555,0.2549019607843137,7.882
0.04573804573804574,5,2,4,0.5,0.196078431372549,6.693
0.02494802494802495,5,4,6,0.5055555555555555,0.23529411764705888,6.593
0.17463617463617465,5,4,7,0.5416666666666665,0.21568627450980382,9.02
0.37422037422037424,3,4,2,0.5694444444444444,0.2549019607843137,9.156
0.02494802494802495,5,5,7,0.5277777777777777,0.23529411764705888,6.765
0.02494802494802495,3,3,3,0.5249999999999999,0.2941176470588234,6.107
0.3908523908523909,5,2,2,0.536111111111111,0.23529411764705888,9.625
0.1704781704781705,4,6,3,0.5499999999999998,0.27450980392156854,8.6
0.02702702702702703,3,4,6,0.5111111111111111,0.21568627450980382,6.54
0.2785862785862786,1,2,2,0.6111111111111109,0.23529411764705888,8.76
0.1683991683991684,2,7,2,0.5805555555555555,0.2549019607843137,8.449
0.1683991683991684,5,3,3,0.536111111111111,0.21568627450980382,8.523
0.11226611226611227,5,4,4,0.536111111111111,0.21568627450980382,7.965
0.029106029106029108,3,2,3,0.5194444444444444,0.23529411764705888,6.129
0.17671517671517672,5,3,2,0.5055555555555555,0.2549019607843137,8.374
0.21205821205821207,4,4,2,0.5388888888888888,0.33333333333333326,8.849
0.10395010395010396,3,4,3,0.5916666666666666,0.23529411764705888,7.831
0.27234927234927236,2,4,7,0.41388888888888875,0.3529411764705881,9.643
0.20997920997921,5,3,3,0.5055555555555555,0.2549019607843137,8.695
0.008316008316008316,5,3,8,0.5416666666666665,0.196078431372549,6.223
0.02079002079002079,4,3,7,0.5555555555555556,0.27450980392156854,6.778
0.01663201663201664,5,5,6,0.5222222222222221,0.23529411764705888,6.465
0.2765072765072765,4,5,2,0.5444444444444445,0.2549019607843137,9.182
0.27234927234927236,3,6,2,0.5222222222222221,0.2549019607843137,9.183
0.10395010395010396,3,5,3,0.5027777777777778,0.2941176470588234,7.725
0.27234927234927236,3,4,5,0.47777777777777786,0.37254901960784315,9.419
0.17671517671517672,4,1,5,0.4722222222222221,0.3137254901960784,8.323
0.05405405405405406,4,4,3,0.48888888888888893,0.2941176470588234,6.969
0.17463617463617465,5,3,5,0.5333333333333334,0.24705882352941178,8.741
0.01455301455301456,4,3,6,0.4916666666666667,0.2941176470588234,6.435
0.062370062370062374,2,4,3,0.5722222222222222,0.21568627450980382,7.088
0.1975051975051975,5,6,4,0.5111111111111111,0.2549019607843137,9.207
0.04365904365904366,5,6,3,0.5527777777777776,0.2549019607843137,6.876
0.02079002079002079,4,2,5,0.5194444444444444,0.2941176470588234,6.159
0.20582120582120583,4,3,4,0.5,0.2941176470588234,8.758
0.1704781704781705,5,4,6,0.5027777777777778,0.2549019607843137,8.992
0.16632016632016633,2,2,3,0.48611111111111094,0.2549019607843137,8.263
0.035343035343035345,5,3,4,0.5194444444444444,0.21568627450980382,6.402
0.14553014553014554,3,6,5,0.536111111111111,0.23529411764705888,8.517
0.031185031185031187,5,7,6,0.5,0.2549019607843137,6.813
0.10395010395010396,3,5,3,0.5083333333333331,0.2941176470588234,7.784
0.07900207900207899,3,3,4,0.5055555555555555,0.2313725490196077,7.398
0.0706860706860707,5,2,4,0.5027777777777778,0.21568627450980382,7.138
0.27234927234927236,3,4,3,0.4805555555555554,0.2549019607843137,9.379
0.010395010395010396,5,4,3,0.536111111111111,0.17647058823529416,5.894
0.1101871101871102,4,4,5,0.5555555555555556,0.2549019607843137,7.895
0.16632016632016633,1,5,2,0.6305555555555555,0.33333333333333326,8.144
0.16632016632016633,2,6,2,0.40833333333333344,0.4117647058823528,8.233
0.14553014553014554,4,3,4,0.5222222222222221,0.27450980392156854,8.332
0.02494802494802495,5,7,4,0.5194444444444444,0.2549019607843137,6.879
0.14553014553014554,4,1,5,0.536111111111111,0.23529411764705888,8.063
0.10395010395010396,4,4,3,0.4805555555555554,0.27450980392156854,7.682
0.13305613305613306,1,2,4,0.6138888888888887,0.2549019607843137,7.766
0.11434511434511435,5,4,6,0.5083333333333331,0.21568627450980382,8.168
0.10395010395010396,3,3,2,0.5138888888888888,0.37254901960784315,7.6
0.04158004158004158,5,5,8,0.536111111111111,0.2549019607843137,7.164
0.02494802494802495,3,4,8,0.5527777777777776,0.21568627450980382,6.861
0.2182952182952183,3,4,5,0.5472222222222223,0.23529411764705888,9.057
0.02702702702702703,3,1,5,0.5138888888888888,0.33333333333333326,6.073
0.02702702702702703,3,1,8,0.497222222222222,0.196078431372549,6.271
0.21621621621621623,4,4,5,0.5277777777777777,0.2941176470588234,8.962
0.3471933471933472,5,1,3,0.536111111111111,0.2549019607843137,9.224
0.06860706860706861,5,5,6,0.5333333333333334,0.23529411764705888,7.677
0.1704781704781705,5,5,2,0.5444444444444445,0.23529411764705888,8.487
0.1101871101871102,4,6,5,0.5444444444444445,0.3137254901960784,7.947
0.07276507276507278,4,7,3,0.5166666666666666,0.23529411764705888,7.437
0.02079002079002079,5,3,7,0.5277777777777777,0.21568627450980382,6.778
